Date_of_Week,Year,Month,Channel,Brand,Country,Category,Partnership,NMV,Item,ASP,PV
2018-01-14,2018,Jan,Lazada,Pureit,PH,Kitchen & Dining,MP,12068.994837157392,746.31964,16.171348294086688,25409
2018-01-14,2018,Jan,Lazada,Dove Men,PH,Health & Beauty,Retail,0.0,0.0,,66
2018-01-14,2018,Jan,Lazada,Dove,PH,Health & Beauty,MP,2398.257193841082,1648.6331899999996,1.4546942330095165,19066
2018-01-14,2018,Jan,Lazada,Sunlight,PH,Groceries,Retail,71.863411599423756,37.0,1.9422543675519934,217
2018-01-14,2018,Jan,Lazada,Vaseline,VN,Health & Beauty,MP,720.14951498158234,234.86456000000004,3.0662332153543397,13926
2018-01-14,2018,Jan,Lazada,Omo,VN,Groceries,Retail,111826.05034497222,13371.919820000008,8.362752084238279,705951
2018-01-14,2018,Jan,Lazada,Sunsilk,VN,Health & Beauty,Retail,4298.64993583678,1132.0837500000002,3.7971130102669339,37686
2018-01-14,2018,Jan,Lazada,VIM,VN,Groceries,MP,1756.1979350248196,647.57017999999994,2.71198086209717,54354
2018-01-14,2018,Jan,Lazada,Toni & Guy,TH,Health & Beauty,MP,5166.5107545350274,228.27392999999995,22.63294259898635,6039
2018-01-14,2018,Jan,Lazada,Aviance,TH,Health & Beauty,MP,17608.256654076707,1213.8270099999997,14.506397129914509,43215
2018-01-14,2018,Jan,Lazada,Pureit,ID,Home Appliances,Retail,136244.14334215975,10116.789770000003,13.467132009224276,242732
2018-01-14,2018,Jan,Lazada,CIF,ID,Groceries,MP,10.53790988355188,16.64833,0.63297098769377347,635
2018-01-14,2018,Jan,Lazada,Pepsodent,ID,Health & Beauty,MP,3102.5760590106138,2490.5730999999992,1.2457277640277311,57610
2018-01-14,2018,Jan,Lazada,Lifebuoy,MY,Health & Beauty,MP,13123.461665895125,3696.6142399999981,3.5501301498787527,68587
2018-01-14,2018,Jan,Lazada,Persil,MY,Groceries,Retail,531.28620991660273,125.60548999999999,4.2298008623397179,260
2018-01-14,2018,Jan,Lazada,CIF,SG,Groceries,Retail,595.30619275728475,550.69724,1.0810044966945627,2818
2018-01-14,2018,Jan,Lazada,Dove,SG,Health & Beauty,Retail,5949.2079915699305,1447.8328799999986,4.1090432975730851,25786
2018-01-14,2018,Jan,Lazada,Tresemme,SG,Health & Beauty,Retail,0.0,0.0,,100
2017-10-29,2017,Oct,Lazada,Domestos,ID,Groceries,Retail,37.227466082024996,34.0,1.0949254730007352,571
2017-10-29,2017,Oct,Lazada,Wipol,ID,Groceries,Retail,16.269974999999995,11.0,1.479088636363636,83
2017-10-29,2017,Oct,Lazada,Dove,PH,Health & Beauty,Retail,60878.851560332187,25890.735800000024,2.3513758755489724,701663
2017-10-29,2017,Oct,Lazada,COMFORT,VN,Groceries,Retail,27356.202716539632,4830.5935999999983,5.6631140977248924,343084
2017-10-29,2017,Oct,Lazada,Omo,VN,Groceries,Retail,77600.729735512621,9201.2014499999987,8.4337605428161382,474649
2017-10-29,2017,Oct,Lazada,Sunsilk,VN,Health & Beauty,Retail,4477.9224953023759,1146.3461199999997,3.9062569473366184,36172
2017-10-29,2017,Oct,Lazada,Surf,VN,Groceries,Retail,24179.022068951195,4812.5167199999987,5.0241949224752407,129563
2017-10-29,2017,Oct,Lazada,Toni & Guy,PH,Health & Beauty,Retail,3348.8305229892362,350.67895,9.549562421665847,34038
2017-10-29,2017,Oct,Lazada,Bango,ID,Groceries,MP,980.11870534904347,456.14432999999997,2.1487030329830987,48147
2017-10-29,2017,Oct,Lazada,Clear,ID,Health & Beauty,MP,1993.8703636052978,767.99807999999985,2.5961918597573814,76991
2017-10-29,2017,Oct,Lazada,Dove,ID,Health & Beauty,MP,15433.602392102963,5299.7252300000009,2.9121514271604907,417003
